[2023-08-07 17:07:08,445] [INFO] [real_accelerator.py:158:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2023-08-07 17:07:10,263] [INFO] [comm.py:631:init_distributed] cdb=None
[2023-08-07 17:07:10,263] [INFO] [comm.py:662:init_distributed] Initializing TorchBackend in DeepSpeed with backend nccl
[2023-08-07 17:07:30,998] [INFO] [partition_parameters.py:332:__exit__] finished initializing model - num_params = 363, num_elems = 13.02B
Installed CUDA version 11.4 does not match the version torch was compiled with 11.7 but since the APIs are compatible, accepting this combination
Installed CUDA version 11.4 does not match the version torch was compiled with 11.7 but since the APIs are compatible, accepting this combination
ninja: no work to do.
Time to load cpu_adam op: 2.925562620162964 seconds
Parameter Offload: Total persistent parameters: 414720 in 81 params
{'loss': 0.5703, 'learning_rate': 0.0, 'epoch': 0.02}
{'loss': 0.4776, 'learning_rate': 1e-05, 'epoch': 0.04}
{'loss': 0.5055, 'learning_rate': 1e-05, 'epoch': 0.07}
{'loss': 0.243, 'learning_rate': 9.9851411589896e-06, 'epoch': 0.09}
{'loss': 0.1443, 'learning_rate': 9.970282317979198e-06, 'epoch': 0.11}
{'loss': 0.2352, 'learning_rate': 9.955423476968797e-06, 'epoch': 0.13}
{'loss': 0.1664, 'learning_rate': 9.940564635958396e-06, 'epoch': 0.16}
{'loss': 0.1418, 'learning_rate': 9.925705794947994e-06, 'epoch': 0.18}
{'loss': 0.1511, 'learning_rate': 9.910846953937595e-06, 'epoch': 0.2}
{'loss': 0.1342, 'learning_rate': 9.895988112927193e-06, 'epoch': 0.22}
{'loss': 0.1482, 'learning_rate': 9.881129271916792e-06, 'epoch': 0.24}
{'loss': 0.1172, 'learning_rate': 9.866270430906391e-06, 'epoch': 0.27}
{'loss': 0.1386, 'learning_rate': 9.85141158989599e-06, 'epoch': 0.29}
{'loss': 0.1517, 'learning_rate': 9.836552748885587e-06, 'epoch': 0.31}
{'loss': 0.1117, 'learning_rate': 9.821693907875185e-06, 'epoch': 0.33}
{'loss': 0.129, 'learning_rate': 9.806835066864786e-06, 'epoch': 0.35}
{'loss': 0.0988, 'learning_rate': 9.791976225854384e-06, 'epoch': 0.38}
{'loss': 0.1073, 'learning_rate': 9.777117384843983e-06, 'epoch': 0.4}
{'loss': 0.1075, 'learning_rate': 9.762258543833582e-06, 'epoch': 0.42}
{'loss': 0.1131, 'learning_rate': 9.74739970282318e-06, 'epoch': 0.44}
{'loss': 0.1097, 'learning_rate': 9.73254086181278e-06, 'epoch': 0.47}
{'loss': 0.098, 'learning_rate': 9.717682020802378e-06, 'epoch': 0.49}
{'loss': 0.0825, 'learning_rate': 9.702823179791977e-06, 'epoch': 0.51}
{'loss': 0.0905, 'learning_rate': 9.687964338781575e-06, 'epoch': 0.53}
{'loss': 0.0976, 'learning_rate': 9.673105497771174e-06, 'epoch': 0.55}
{'loss': 0.09, 'learning_rate': 9.658246656760773e-06, 'epoch': 0.58}
{'loss': 0.1067, 'learning_rate': 9.643387815750373e-06, 'epoch': 0.6}
{'loss': 0.1119, 'learning_rate': 9.628528974739972e-06, 'epoch': 0.62}
{'loss': 0.0722, 'learning_rate': 9.61367013372957e-06, 'epoch': 0.64}
{'loss': 0.069, 'learning_rate': 9.59881129271917e-06, 'epoch': 0.66}
{'loss': 0.097, 'learning_rate': 9.583952451708768e-06, 'epoch': 0.69}
{'loss': 0.0785, 'learning_rate': 9.569093610698367e-06, 'epoch': 0.71}
{'loss': 0.0882, 'learning_rate': 9.554234769687965e-06, 'epoch': 0.73}
{'loss': 0.0932, 'learning_rate': 9.539375928677564e-06, 'epoch': 0.75}
{'loss': 0.1097, 'learning_rate': 9.524517087667163e-06, 'epoch': 0.78}
{'loss': 0.1158, 'learning_rate': 9.509658246656762e-06, 'epoch': 0.8}
{'loss': 0.1102, 'learning_rate': 9.49479940564636e-06, 'epoch': 0.82}
{'loss': 0.0972, 'learning_rate': 9.479940564635959e-06, 'epoch': 0.84}
{'loss': 0.0689, 'learning_rate': 9.465081723625558e-06, 'epoch': 0.86}
{'loss': 0.0872, 'learning_rate': 9.450222882615156e-06, 'epoch': 0.89}
{'loss': 0.1043, 'learning_rate': 9.435364041604755e-06, 'epoch': 0.91}
{'loss': 0.0497, 'learning_rate': 9.420505200594354e-06, 'epoch': 0.93}
{'loss': 0.0744, 'learning_rate': 9.405646359583952e-06, 'epoch': 0.95}
{'loss': 0.0935, 'learning_rate': 9.390787518573551e-06, 'epoch': 0.98}
{'loss': 0.0797, 'learning_rate': 9.375928677563152e-06, 'epoch': 1.0}
